source,match,set,rally_id,rally,ball_round,rally_length,player,shot_type,raw_shot_type,terminal_reason,getpoint_player,landing_x,landing_y,contact_x,contact_y,recovery_x,recovery_y,opponent_x,opponent_y,landing_area,player_location_area,opponent_location_area
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally9,9,3,9,B,lob,挑球,,,-1.5967769278008281,5.832253126142427,-1.5980316678294024,-1.49052751457764,-0.7742167415575506,-3.7297254131092603,-0.033980282238653514,4.264379725999645,4,5,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally9,9,4,9,A,clear,長球,,,-1.6442628355949385,5.882792009684682,-1.5967769278008281,-5.832253126142427,-0.37392783238480753,-4.589952230790129,-0.7742167415575506,3.7297254131092603,3,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally9,9,5,9,B,clear,長球,,,-1.138884760251446,6.125630357446185,-1.6442628355949385,-5.882792009684682,-0.38594059109884865,-4.948993647451681,-0.37392783238480753,4.589952230790129,9,5,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally9,9,6,9,A,wrist smash,點扣,,,1.4440508221404236,3.880292663986144,-1.138884760251446,-6.125630357446185,-0.6804908381351091,-5.828874186355571,-0.38594059109884865,4.948993647451681,6,9,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally9,9,7,9,B,return net,擋小球,,,1.8093538189005485,1.1097353643372971,1.4440508221404236,-3.880292663986144,0.7577854043837625,-3.104945927361955,-0.6804908381351091,5.828874186355571,1,8,9
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally9,9,8,9,A,lob,挑球,,,-0.9543183674973752,5.749873244153363,1.8093538189005485,-1.1097353643372971,0.22230538157504653,-3.365123002729154,0.7577854043837625,3.104945927361955,9,1,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally9,9,9,9,B,clear,長球,out,A,-0.8308913673628933,6.8842275927903795,-0.9543183674973752,-5.749873244153363,,,0.22230538157504653,3.365123002729154,13,9,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally10,10,1,5,A,long service,發長球,,,1.8517272135707057,6.09395418425343,-0.15426704111656897,-3.403767280926726,0.45755565691517114,-3.7077093606693188,0.7273914914640598,4.581285209464779,4,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally10,10,2,5,B,drop,切球,,,2.1034742779423743,3.4407951279652997,1.8517272135707057,-6.09395418425343,1.2156625076654797,-4.694489073519348,0.45755565691517114,3.7077093606693188,5,4,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally10,10,3,5,A,net shot,放小球,,,1.491778505469076,0.7322636688027332,2.1034742779423743,-3.4407951279652997,0.953138911053147,-3.819852904649091,1.2156625076654797,4.694489073519348,2,5,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally10,10,4,5,B,net shot,放小球,,,1.9405951174557512,0.8899639511709521,1.491778505469076,-0.7322636688027332,0.8366630467067443,-2.352342470194645,0.953138911053147,3.819852904649091,1,2,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally10,10,5,5,A,lob,挑球,not pass over the net,B,2.205098700305093,5.042227943617163,1.9405951174557512,-0.8899639511709521,,,0.8366630467067443,2.352342470194645,11,1,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally11,11,1,4,B,long service,發長球,,,-0.9529374776037166,5.928836133910839,0.06948755186483901,-2.946668403170594,-0.24975774491287614,-3.83849869858253,-1.0559797931141295,4.555548994361639,9,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally11,11,2,4,A,clear,長球,,,-1.539396380662417,5.818949844346055,-0.9529374776037166,-5.928836133910839,0.005026185340592131,-4.2643149297292755,-0.24975774491287614,3.83849869858253,3,9,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally11,11,3,4,B,smash,殺球,,,-1.6929812051311124,4.083421557737821,-1.539396380662417,-5.818949844346055,-1.7451769395210508,-4.84316105694734,0.005026185340592131,4.2643149297292755,6,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally11,11,4,4,A,return net,擋小球,touched the net,B,-1.576793554241855,-0.10782076519317815,-1.6929812051311124,-4.083421557737821,,,-1.7451769395210508,4.84316105694734,2,8,5
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally12,12,1,7,B,long service,發長球,,,1.0796122350496713,6.213437649166258,-0.3093385834272093,-2.6259726847592297,-0.016069934480686127,-3.498404979071287,0.7040164023734249,4.372061180288324,9,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally12,12,2,7,A,clear,長球,,,0.9531636547122594,5.79054118776184,1.0796122350496713,-6.213437649166258,0.5571853633193892,-4.3360974338829505,-0.016069934480686127,3.498404979071287,9,9,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally12,12,3,7,B,drop,切球,,,-1.6407640640536163,2.3321959901167535,0.9531636547122594,-5.79054118776184,0.6315963266154129,-5.423234287462111,0.5571853633193892,4.3360974338829505,2,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally12,12,4,7,A,net shot,放小球,,,-1.5623130416007267,1.2892556991286472,-1.6407640640536163,-2.3321959901167535,-0.35419441471801405,-3.4422559747921597,0.6315963266154129,5.423234287462111,1,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally12,12,5,7,B,lob,挑球,,,-1.583518734054987,5.7990508910847955,-1.5623130416007267,-1.2892556991286472,-0.8098740646925915,-3.561085549599704,-0.35419441471801405,3.4422559747921597,4,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally12,12,6,7,A,drop,切球,,,-1.3445983489543185,0.3137399000919215,-1.583518734054987,-5.7990508910847955,-0.44816133863236396,-4.228548292184287,-0.8098740646925915,3.561085549599704,1,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally12,12,7,7,B,rush,撲球,out,A,0.15228837531149425,7.002113391505099,-1.3445983489543185,-0.3137399000919215,,,-0.44816133863236396,4.228548292184287,13,7,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,1,18,A,long service,發長球,,,-0.19086636358719633,6.308993270963893,0.2225931026410165,-3.3265953187881396,0.23031664432787124,-3.3651190391364354,-1.0457111938164827,4.481027071495885,9,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,2,18,B,drop,切球,,,-1.4739622580399454,1.748976825276351,-0.19086636358719633,-6.308993270963893,-0.26310922357765565,-4.473458294567145,0.23031664432787124,3.3651190391364354,2,9,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,3,18,A,lob,挑球,,,-1.6569193407427762,5.945769011460182,-1.4739622580399454,-1.748976825276351,-0.08237077632438133,-3.28809945159623,-0.26310922357765565,4.473458294567145,3,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,4,18,B,clear,長球,,,1.2088791633316291,5.147591920521427,-1.6569193407427762,-5.945769011460182,-0.539832492394351,-5.252665980215385,-0.08237077632438133,3.28809945159623,8,3,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,5,18,A,wrist smash,點扣,,,1.5152442352354165,4.223669331517846,1.2088791633316291,-5.147591920521427,1.4518251940027513,-4.798745506066937,-0.539832492394351,5.252665980215385,6,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,6,18,B,return net,擋小球,,,1.8643352619476083,1.1971610930545196,1.5152442352354165,-4.223669331517846,0.4485246063768122,-3.6064806455753278,1.4518251940027513,4.798745506066937,1,8,5
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,7,18,A,lob,挑球,,,-1.4872758579120402,5.20194202058986,1.8643352619476083,-1.1971610930545196,0.3084887647032003,-3.5563772139907526,0.4485246063768122,3.6064806455753278,5,1,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,8,18,B,clear,長球,,,-1.3624504351085436,5.731745200449504,-1.4872758579120402,-5.20194202058986,-0.5509502510396338,-4.534959296563092,0.3084887647032003,3.5563772139907526,4,9,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,9,18,A,clear,長球,,,0.9282009923687535,6.041680987793496,-1.3624504351085436,-5.731745200449504,-0.0183988458251586,-4.337107901292102,-0.5509502510396338,4.534959296563092,9,9,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,10,18,B,drop,切球,,,1.3108110839022304,0.5301082650742746,0.9282009923687535,-6.041680987793496,0.2911380981092276,-4.526751108481078,-0.0183988458251586,4.337107901292102,1,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,11,18,A,net shot,放小球,,,1.859241623218338,0.20574314194211035,1.3108110839022304,-0.5301082650742746,0.5946478854400186,-2.2521511717929026,0.2911380981092276,4.526751108481078,2,7,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,12,18,B,lob,挑球,,,1.8017792877127004,5.983712694726419,1.859241623218338,-0.20574314194211035,0.38024489780620335,-3.55099091184761,0.5946478854400186,2.2521511717929026,3,2,7
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,13,18,A,clear,長球,,,1.4259550306451405,6.22580979622261,1.8017792877127004,-5.983712694726419,0.7322260579855543,-3.820092790895998,0.38024489780620335,3.55099091184761,4,3,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,14,18,B,clear,長球,,,1.8087297005902623,6.113633922008473,1.4259550306451405,-6.22580979622261,0.4789467335001047,-3.7188216445298186,0.7322260579855543,3.820092790895998,3,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,15,18,A,drop,切球,,,1.6023626343335475,1.2220138688545024,1.8087297005902623,-6.113633922008473,0.8039672128106469,-4.408017248123991,0.4789467335001047,3.7188216445298186,2,3,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,16,18,B,lob,挑球,,,-1.031428523541203,5.79703867432724,1.6023626343335475,-1.2220138688545024,0.31843742770779393,-3.1084198357700714,0.8039672128106469,4.408017248123991,9,7,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,17,18,A,clear,長球,,,-1.097397210327768,5.751492398345889,-1.031428523541203,-5.79703867432724,-0.2602956677856662,-4.264755673728843,0.31843742770779393,3.1084198357700714,9,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally13,13,18,18,B,drop,切球,opponent ball landed,B,1.9484561017232591,2.25343730621968,-1.097397210327768,-5.751492398345889,,,-0.2602956677856662,4.264755673728843,1,9,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally14,14,1,12,B,long service,發長球,,,-1.3912858053440753,6.094138569811848,0.10702688719234542,-2.7840023813469927,-0.3648254194334179,-3.61343871108506,-0.9865204743531224,4.804497395672507,4,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally14,14,2,12,A,wrist smash,點扣,,,-1.826516788094086,3.7388814700898076,-1.3912858053440753,-6.094138569811848,-0.692870584735137,-4.874244039636863,-0.3648254194334179,3.61343871108506,5,4,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally14,14,3,12,B,return net,擋小球,,,-1.9000218170766145,0.5198697020676922,-1.826516788094086,-3.7388814700898076,-0.7051683858917391,-3.6726591319432567,-0.692870584735137,4.874244039636863,2,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally14,14,4,12,A,lob,挑球,,,-1.59293485719969,5.882202842422825,-1.9000218170766145,-0.5198697020676922,-0.8108758901681892,-2.7375367227600895,-0.7051683858917391,3.6726591319432567,3,2,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally14,14,5,12,B,clear,長球,,,-1.4267654411746802,5.963510338990916,-1.59293485719969,-5.882202842422825,-0.433105351768781,-4.6517281943019,-0.8108758901681892,2.7375367227600895,4,9,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally14,14,6,12,A,drop,切球,,,-1.421231291182904,1.188747438948035,-1.4267654411746802,-5.963510338990916,-0.7125598185802353,-4.301957387002048,-0.433105351768781,4.6517281943019,1,9,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally14,14,7,12,B,lob,挑球,,,-1.6604200791885673,4.876614760389053,-1.421231291182904,-1.188747438948035,-0.6233190442145469,-3.3919919032135235,-0.7125598185802353,4.301957387002048,6,7,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally14,14,8,12,A,drop,切球,,,-1.2558324793569242,0.6003677558858646,-1.6604200791885673,-4.876614760389053,-0.7369980804706853,-3.51901790491233,-0.6233190442145469,3.3919919032135235,7,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally14,14,9,12,B,net shot,放小球,,,-1.8191542036693846,0.5654686165181199,-1.2558324793569242,-0.6003677558858646,-0.7321384525857875,-1.9452343282794349,-0.7369980804706853,3.51901790491233,2,7,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally14,14,10,12,A,net shot,放小球,,,0.5540402522958052,0.44824930884566777,-1.8191542036693846,-0.5654686165181199,-0.8253133527599911,-1.364826755162386,-0.7321384525857875,1.9452343282794349,7,2,7
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally14,14,11,12,B,net shot,放小球,,,0.4934636546068991,0.6627814040610962,0.5540402522958052,-0.44824930884566777,0.010550450640621486,-1.1810111068648255,-0.8253133527599911,1.364826755162386,7,7,7
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally14,14,12,12,A,rush,撲球,out,B,-2.4336973828132162,4.79043279283923,0.4934636546068991,-0.6627814040610962,,,0.010550450640621486,1.1810111068648255,15,7,7
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally17,17,1,2,A,long service,發長球,,,1.6246187270867543,5.782888358424892,-0.21076011730865546,-3.326788054915681,0.5453672132975556,-3.66989965255825,0.7723395711459724,4.346708003964656,4,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally17,17,2,2,B,smash,殺球,opponent ball landed,B,-2.068401794138088,3.7478520630150842,1.6246187270867543,-5.782888358424892,,,0.5453672132975556,3.66989965255825,6,6,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally19,19,1,5,B,long service,發長球,,,-1.4133890454372975,5.930593156606157,0.02152860362188221,-2.677112335692104,-0.423536393073443,-3.670229265389767,-0.9819773256854394,4.698205346264038,4,8,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally19,19,2,5,A,clear,長球,,,-1.2561422767173014,5.941136100651722,-1.4133890454372975,-5.930593156606157,-0.4545482156751273,-4.337873583735701,-0.423536393073443,3.670229265389767,9,4,8
ShuttleSet22,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals,1,AN_Se_Young_Akane_YAMAGUCHI_TotalEnergies_BWF_Thomas_and_Uber_Cup_Finals_2022_Semifinals__set1__rally19,19,3,5,B,clear,長球,,,-1.2164428794166353,6.028204791291805,-1.2561422767173014,-5.941136100651722,-0.6801654456748588,-5.193387271388665,-0.4545482156751273,4.337873583735701,9,9,8
